partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,tem_bet_mandante,tipo_bet_mandante,marca_bet_mandante,exposure_clube_mandante,exposure_total_mandante,categoria_exp_mandante,tem_bet_visitante,tipo_bet_visitante,marca_bet_visitante,exposure_clube_visitante,exposure_total_visitante,categoria_exp_visitante,exposure_clube_partida,exposure_total_partida,ambos_patrocinados_bet,algum_patrocinado_bet,categoria_exposicao_partida
6962,2020,7,2020-09-02,21:29,Palmeiras,palmeiras,Internacional,internacional,1,1,2,0,Empate,-,Allianz Parque,SP,RS,4-3-2-1,4-1-2-1-2,V. Luxemburgo da Silva,E. Coudet,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6963,2020,7,2020-09-02,21:29,Santos,santos,Vasco,vasco,2,2,4,0,Empate,-,Estádio Urbano Caldeira,SP,RJ,4-3-3,4-1-4-1,A. Stival,R. Menezes Hubner,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6964,2020,7,2020-09-03,19:01,Gremio,gremio,Sport,sport,1,2,3,-1,Vitoria Visitante,Sport,Arena do Grêmio,RS,PE,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Ribeiro Ventura,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6965,2020,7,2020-09-03,20:00,Atletico-MG,atletico_mg,Sao Paulo,sao_paulo,3,0,3,3,Vitoria Mandante,Atletico-MG, Mineirão,MG,SP,4-2-3-1,4-2-3-1,J. Sampaoli Moya,F. Diniz Silva,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6968,2020,8,2020-09-05,13:00,Ceara,ceara,Santos,santos,0,1,1,-1,Vitoria Visitante,Santos,Arena Castelão,CE,SP,4-2-3-1,4-2-3-1,A. Ferreira,A. Stival,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6966,2020,8,2020-09-05,16:59,Flamengo,flamengo,Fortaleza,fortaleza,2,1,3,1,Vitoria Mandante,Flamengo, Maracanã,RJ,CE,4-2-3-1,4-2-3-1,D. Torrent Font,R. Ceni,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6967,2020,8,2020-09-05,19:00,Corinthians,corinthians,Botafogo-RJ,botafogo_rj,2,2,4,0,Empate,-,Neo Química Arena,SP,RJ,4-2-3-1,3-5-2,T. Retzalff Nunes,P. Autuori de Mello,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.425,0.3716,True,True,Total (2 clubes)
6969,2020,8,2020-09-06,11:01,Bragantino,bragantino,Palmeiras,palmeiras,1,2,3,-1,Vitoria Visitante,Palmeiras,Nabizão,SP,SP,4-2-3-1,4-1-4-1,M. Nogueira Barbieri,V. Luxemburgo da Silva,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.0,0.0566,False,False,Nenhuma
6970,2020,8,2020-09-06,16:00,Internacional,internacional,Bahia,bahia,2,2,4,0,Empate,-,Estádio José Pinheiro Borda,RS,BA,4-3-1-2,4-1-2-1-2,E. Coudet,C. Prates,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6971,2020,8,2020-09-06,16:01,Sao Paulo,sao_paulo,Fluminense,fluminense,3,1,4,2,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,4-2-3-1,4-2-3-1,F. Diniz Silva,O. Hellmann,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6972,2020,8,2020-09-06,18:00,Vasco,vasco,Athletico-PR,athletico_pr,1,0,1,1,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,PR,4-2-3-1,4-1-4-1,R. Menezes Hubner,E. de Barros,True,master,NetBet,0.875,0.7315,Alta,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.4375,0.394,False,True,Parcial (1 clube)
6973,2020,8,2020-09-06,18:59,Atletico-GO,atletico_go,Gremio,gremio,1,1,2,0,Empate,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,RS,4-2-3-1,4-2-3-1,V. Carmo Mancini,Renato Gaúcho,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6974,2020,8,2020-09-06,20:32,Sport,sport,Goias,goias,2,1,3,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,GO,4-2-3-1,4-3-3,J. Ribeiro Ventura,T. Mendes Larghi,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,master,Marjosports,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6975,2020,8,2020-09-06,20:32,Coritiba,coritiba,Atletico-MG,atletico_mg,0,1,1,-1,Vitoria Visitante,Atletico-MG, Couto Pereira,PR,MG,4-2-3-1,4-1-4-1,J. de Amorim Campos,J. Sampaoli Moya,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6976,2020,9,2020-09-09,17:30,Athletico-PR,athletico_pr,Botafogo-RJ,botafogo_rj,1,1,2,0,Empate,-,Estádio Joaquim Américo Guimarães,PR,RJ,4-1-4-1,3-4-3,E. de Barros,P. Autuori de Mello,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6977,2020,9,2020-09-09,18:00,Fortaleza,fortaleza,Sport,sport,1,0,1,1,Vitoria Mandante,Fortaleza,Arena Castelão,CE,PE,4-2-3-1,4-2-3-1,R. Ceni,J. Ribeiro Ventura,True,master,NetBet,0.875,0.7315,Alta,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.6125,0.5216,True,True,Total (2 clubes)
6978,2020,9,2020-09-09,18:03,Goias,goias,Coritiba,coritiba,3,3,6,0,Empate,-,Estádio da Serrinha,GO,PR,4-3-3,4-2-3-1,T. Mendes Larghi,J. de Amorim Campos,True,master,Marjosports,0.875,0.7315,Alta,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,0.6125,0.5216,True,True,Total (2 clubes)
6979,2020,9,2020-09-09,19:15,Sao Paulo,sao_paulo,Bragantino,bragantino,1,1,2,0,Empate,-, Morumbi,SP,SP,4-2-3-1,4-4-2,F. Diniz Silva,M. Nogueira Barbieri,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6980,2020,9,2020-09-09,21:30,Fluminense,fluminense,Flamengo,flamengo,1,2,3,-1,Vitoria Visitante,Flamengo, Maracanã,RJ,RJ,4-1-4-1,4-2-3-1,O. Hellmann,D. Torrent Font,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6981,2020,9,2020-09-09,21:30,Santos,santos,Atletico-MG,atletico_mg,3,1,4,2,Vitoria Mandante,Santos,Estádio Urbano Caldeira,SP,MG,4-3-3,4-2-3-1,A. Stival,J. Sampaoli Moya,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6983,2020,9,2020-09-10,19:14,Corinthians,corinthians,Palmeiras,palmeiras,0,2,2,-2,Vitoria Visitante,Palmeiras,Neo Química Arena,SP,SP,4-2-3-1,4-1-4-1,T. Retzalff Nunes,V. Luxemburgo da Silva,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.25,0.2441,False,True,Parcial (1 clube)
6982,2020,9,2020-09-10,19:15,Internacional,internacional,Ceara,ceara,2,0,2,2,Vitoria Mandante,Internacional,Estádio José Pinheiro Borda,RS,CE,4-3-1-2,4-2-3-1,E. Coudet,A. Ferreira,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6984,2020,9,2020-09-10,19:16,Bahia,bahia,Gremio,gremio,0,2,2,-2,Vitoria Visitante,Gremio,Estádio de Pituaçu,BA,RS,4-3-1-2,4-2-3-1,C. Prates,Renato Gaúcho,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6985,2020,9,2020-09-10,21:00,Vasco,vasco,Atletico-GO,atletico_go,1,2,3,-1,Vitoria Visitante,Atletico-GO,Estádio Vasco da Gama,RJ,GO,4-2-3-1,4-2-3-1,R. Menezes Hubner,V. Carmo Mancini,True,master,NetBet,0.875,0.7315,Alta,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.4375,0.394,False,True,Parcial (1 clube)
6986,2020,10,2020-09-12,16:29,Athletico-PR,athletico_pr,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,PR,4-4-2,4-2-3-1,E. de Barros,J. de Amorim Campos,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6987,2020,10,2020-09-12,18:59,Santos,santos,Sao Paulo,sao_paulo,2,2,4,0,Empate,-,Estádio Urbano Caldeira,SP,SP,4-2-3-1,4-3-3,A. Stival,F. Diniz Silva,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6988,2020,10,2020-09-13,16:00,Fluminense,fluminense,Corinthians,corinthians,2,1,3,1,Vitoria Mandante,Fluminense, Maracanã,RJ,SP,4-2-3-1,4-1-4-1,O. Hellmann,Coelho,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,0.25,0.2441,False,True,Parcial (1 clube)
6989,2020,10,2020-09-13,16:00,Gremio,gremio,Fortaleza,fortaleza,1,1,2,0,Empate,-,Arena do Grêmio,RS,CE,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Ceni,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6990,2020,10,2020-09-13,18:00,Atletico-MG,atletico_mg,Bragantino,bragantino,2,1,3,1,Vitoria Mandante,Atletico-MG, Mineirão,MG,SP,3-5-2,5-4-1,J. Desio,M. Nogueira Barbieri,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6991,2020,10,2020-09-13,18:00,Bahia,bahia,Atletico-GO,atletico_go,0,1,1,-1,Vitoria Visitante,Atletico-GO,Estádio de Pituaçu,BA,GO,4-1-4-1,4-2-3-1,L. Venker de Menezes,V. Carmo Mancini,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6992,2020,10,2020-09-13,18:00,Ceara,ceara,Flamengo,flamengo,2,0,2,2,Vitoria Mandante,Ceara,Arena Castelão,CE,RJ,4-4-2,4-2-3-1,A. Ferreira,D. Torrent Font,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6993,2020,10,2020-09-13,18:01,Goias,goias,Internacional,internacional,1,0,1,1,Vitoria Mandante,Goias,Estádio da Serrinha,GO,RS,4-1-4-1,4-2-3-1,T. Mendes Larghi,E. Coudet,True,master,Marjosports,0.875,0.7315,Alta,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.6125,0.5216,True,True,Total (2 clubes)
6994,2020,10,2020-09-13,19:46,Palmeiras,palmeiras,Sport,sport,2,2,4,0,Empate,-,Allianz Parque,SP,PE,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,J. Ribeiro Ventura,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6995,2020,10,2020-09-13,20:29,Botafogo-RJ,botafogo_rj,Vasco,vasco,2,3,5,-1,Vitoria Visitante,Vasco,Estádio Nilton Santos,RJ,RJ,3-4-3,4-2-3-1,P. Autuori de Mello,R. Menezes Hubner,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6937,2020,11,2020-09-16,21:32,Corinthians,corinthians,Bahia,bahia,3,2,5,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,BA,4-2-3-1,4-2-3-1,Coelho,L. Venker de Menezes,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.425,0.3716,True,True,Total (2 clubes)
6938,2020,11,2020-09-19,19:01,Fortaleza,fortaleza,Internacional,internacional,1,0,1,1,Vitoria Mandante,Fortaleza,Arena Castelão,CE,RS,4-2-3-1,4-1-2-1-2,R. Ceni,E. Coudet,True,master,NetBet,0.875,0.7315,Alta,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.6125,0.5216,True,True,Total (2 clubes)
6939,2020,11,2020-09-19,19:01,Bragantino,bragantino,Ceara,ceara,4,2,6,2,Vitoria Mandante,Bragantino,Nabizão,SP,CE,4-3-3,4-2-3-1,M. Nogueira Barbieri,A. Ferreira,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6940,2020,11,2020-09-19,21:00,Atletico-GO,atletico_go,Atletico-MG,atletico_mg,3,4,7,-1,Vitoria Visitante,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,GO,MG,4-2-3-1,4-3-3,V. Carmo Mancini,J. Sampaoli Moya,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6941,2020,11,2020-09-20,16:00,Gremio,gremio,Palmeiras,palmeiras,1,1,2,0,Empate,-,Arena do Grêmio,RS,SP,4-5-1,4-3-2-1,Renato Gaúcho,V. Luxemburgo da Silva,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6942,2020,11,2020-09-20,16:00,Coritiba,coritiba,Vasco,vasco,1,0,1,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,RJ,4-3-3,4-2-3-1,J. de Amorim Campos,T. Kosloski,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
6943,2020,11,2020-09-20,18:15,Botafogo-RJ,botafogo_rj,Santos,santos,0,0,0,0,Empate,-,Estádio Nilton Santos,RJ,SP,4-4-2,4-3-3,P. Autuori de Mello,A. Stival,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6944,2020,11,2020-09-20,20:29,Sport,sport,Fluminense,fluminense,1,0,1,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,RJ,4-3-3,4-1-2-1-2,J. Ribeiro Ventura,O. Hellmann,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
6996,2020,12,2020-09-23,21:30,Sport,sport,Corinthians,corinthians,1,0,1,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,SP,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,Coelho,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,0.425,0.3716,True,True,Total (2 clubes)
6997,2020,12,2020-09-26,18:59,Athletico-PR,athletico_pr,Bahia,bahia,1,0,1,1,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,BA,4-3-3,4-4-2,E. de Barros,L. Venker de Menezes,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6998,2020,12,2020-09-26,19:00,Internacional,internacional,Sao Paulo,sao_paulo,1,1,2,0,Empate,-,Estádio José Pinheiro Borda,RS,SP,4-2-3-1,4-2-3-1,E. Coudet,F. Diniz Silva,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
6999,2020,12,2020-09-26,21:00,Atletico-MG,atletico_mg,Gremio,gremio,3,1,4,2,Vitoria Mandante,Atletico-MG, Mineirão,MG,RS,4-2-3-1,4-2-3-1,J. Sampaoli Moya,Renato Gaúcho,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7000,2020,12,2020-09-27,11:01,Vasco,vasco,Bragantino,bragantino,1,1,2,0,Empate,-,Estádio Vasco da Gama,RJ,SP,4-2-3-1,4-3-3,R. Menezes Hubner,M. Nogueira Barbieri,True,master,NetBet,0.875,0.7315,Alta,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.4375,0.394,False,True,Parcial (1 clube)
7001,2020,12,2020-09-27,16:22,Palmeiras,palmeiras,Flamengo,flamengo,1,1,2,0,Empate,-,Allianz Parque,SP,RJ,4-1-4-1,4-2-3-1,V. Luxemburgo da Silva,J. Guerrero,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
7003,2020,12,2020-09-27,18:14,Atletico-GO,atletico_go,Botafogo-RJ,botafogo_rj,1,1,2,0,Empate,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,RJ,4-2-3-1,3-4-2-1,V. Carmo Mancini,P. Autuori de Mello,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
7002,2020,12,2020-09-27,18:18,Ceara,ceara,Goias,goias,2,2,4,0,Empate,-,Arena Castelão,CE,GO,4-2-3-1,4-1-4-1,A. Ferreira,T. Mendes Larghi,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,master,Marjosports,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
7004,2020,12,2020-09-27,20:30,Santos,santos,Fortaleza,fortaleza,1,1,2,0,Empate,-,Estádio Urbano Caldeira,SP,CE,4-1-4-1,4-2-3-1,A. Stival,R. Ceni,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
7005,2020,12,2020-09-28,20:00,Fluminense,fluminense,Coritiba,coritiba,4,0,4,4,Vitoria Mandante,Fluminense,Estádio Nilton Santos,RJ,PR,4-2-3-1,4-2-3-1,O. Hellmann,J. de Amorim Campos,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
6892,2020,1,2020-09-30,21:30,Corinthians,corinthians,Atletico-GO,atletico_go,0,0,0,0,Empate,-,Neo Química Arena,SP,GO,4-4-2,4-2-3-1,Coelho,V. Carmo Mancini,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.25,0.2441,False,True,Parcial (1 clube)
6893,2020,1,2020-09-30,21:30,Botafogo-RJ,botafogo_rj,Bahia,bahia,1,2,3,-1,Vitoria Visitante,Bahia,Estádio Nilton Santos,RJ,BA,3-4-1-2,4-4-2,P. Autuori de Mello,L. Venker de Menezes,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7006,2020,13,2020-10-03,17:00,Gremio,gremio,Internacional,internacional,1,1,2,0,Empate,-,Arena do Grêmio,RS,RS,4-1-4-1,4-1-3-2,Renato Gaúcho,E. Coudet,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7007,2020,13,2020-10-03,19:00,Palmeiras,palmeiras,Ceara,ceara,2,1,3,1,Vitoria Mandante,Palmeiras,Allianz Parque,SP,CE,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,A. Ferreira,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.175,0.1841,False,True,Parcial (1 clube)
7008,2020,13,2020-10-03,21:01,Bragantino,bragantino,Corinthians,corinthians,0,0,0,0,Empate,-,Nabizão,SP,SP,4-1-4-1,4-2-3-1,M. Nogueira Barbieri,Coelho,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,0.25,0.2441,False,True,Parcial (1 clube)
7015,2020,13,2020-10-04,09:02,Atletico-MG,atletico_mg,Vasco,vasco,4,1,5,3,Vitoria Mandante,Atletico-MG, Mineirão,MG,RJ,4-1-4-1,4-2-3-1,J. Sampaoli Moya,R. Menezes Hubner,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
7009,2020,13,2020-10-04,11:00,Botafogo-RJ,botafogo_rj,Fluminense,fluminense,1,1,2,0,Empate,-,Estádio Nilton Santos,RJ,RJ,4-3-3,4-2-3-1,B. Lazaroni,O. Hellmann,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
7010,2020,13,2020-10-04,16:00,Coritiba,coritiba,Sao Paulo,sao_paulo,1,1,2,0,Empate,-, Couto Pereira,PR,SP,4-2-3-1,4-4-2,J. de Amorim Campos,F. Diniz Silva,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7011,2020,13,2020-10-04,16:00,Flamengo,flamengo,Athletico-PR,athletico_pr,3,1,4,2,Vitoria Mandante,Flamengo, Maracanã,RJ,PR,4-2-3-1,4-3-3,J. Gris Vila,E. de Barros,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
7013,2020,13,2020-10-04,18:14,Goias,goias,Santos,santos,2,3,5,-1,Vitoria Visitante,Santos,Estádio da Serrinha,GO,SP,4-1-4-1,4-1-4-1,E. Alves Moreira,A. Stival,True,master,Marjosports,0.875,0.7315,Alta,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.6125,0.5216,True,True,Total (2 clubes)
7014,2020,13,2020-10-04,18:15,Bahia,bahia,Sport,sport,1,2,3,-1,Vitoria Visitante,Sport,Estádio de Pituaçu,BA,PE,4-4-2,4-2-3-1,L. Venker de Menezes,J. Ribeiro Ventura,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7012,2020,13,2020-10-04,18:16,Fortaleza,fortaleza,Atletico-GO,atletico_go,0,0,0,0,Empate,-,Arena Castelão,CE,GO,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,True,master,NetBet,0.875,0.7315,Alta,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.4375,0.394,False,True,Parcial (1 clube)
7016,2020,14,2020-10-07,18:59,Corinthians,corinthians,Santos,santos,1,1,2,0,Empate,-,Neo Química Arena,SP,SP,4-4-2,4-4-2,Coelho,A. Stival,True,mangas,Galera.bet,0.5,0.4316,Baixa/Media,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,0.425,0.3716,True,True,Total (2 clubes)
7018,2020,14,2020-10-07,19:14,Bahia,bahia,Vasco,vasco,3,0,3,3,Vitoria Mandante,Bahia,Estádio de Pituaçu,BA,RJ,4-2-3-1,4-2-3-1,L. Venker de Menezes,R. Menezes Hubner,True,secundario,Casa de Apostas,0.35,0.3116,Baixa/Media,True,master,NetBet,0.875,0.7315,Alta,0.6125,0.5216,True,True,Total (2 clubes)
7017,2020,14,2020-10-07,19:15,Flamengo,flamengo,Sport,sport,3,0,3,3,Vitoria Mandante,Flamengo, Maracanã,RJ,PE,4-2-3-1,4-2-3-1,D. Torrent Font,J. Ribeiro Ventura,True,secundario,Sportsbet.io,0.35,0.3116,Baixa/Media,True,secundario,Betsul,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7019,2020,14,2020-10-07,19:15,Gremio,gremio,Coritiba,coritiba,2,1,3,1,Vitoria Mandante,Gremio,Arena do Grêmio,RS,PR,4-2-3-1,4-2-3-1,Renato Gaúcho,J. de Amorim Campos,True,secundario,Betsul,0.35,0.3116,Baixa/Media,True,secundario,Marjosports,0.35,0.3116,Baixa/Media,0.35,0.3116,True,True,Total (2 clubes)
7020,2020,14,2020-10-07,20:31,Sao Paulo,sao_paulo,Atletico-GO,atletico_go,3,0,3,3,Vitoria Mandante,Sao Paulo, Morumbi,SP,GO,4-1-4-1,4-2-3-1,F. Diniz Silva,V. Carmo Mancini,True,secundario,Betsul,0.35,0.3116,Baixa/Media,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.175,0.1841,False,True,Parcial (1 clube)
7021,2020,14,2020-10-07,20:31,Goias,goias,Fluminense,fluminense,2,4,6,-2,Vitoria Visitante,Fluminense,Estádio da Serrinha,GO,RJ,4-4-2,4-2-3-1,E. Alves Moreira,O. Hellmann,True,master,Marjosports,0.875,0.7315,Alta,False,nenhum,Nenhum,0.0,0.0566,Nenhuma,0.4375,0.394,False,True,Parcial (1 clube)
